tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_434.smt2	false	0.677667229	0.25864562578499317	141.500416	ben14
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_435.smt2	false	0.711151009	0.2818534183315933	147.812352	ben05
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_436.smt2	false	0.657177701	0.25396613869816065	141.533184	ben02
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_437.smt2	true	0.367328582	0.15815317397937179	118.476800	ben02
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_461.smt2	false	2.728659684	0.94933289475739	259.584000	ben05
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_462.smt2	false	1.162752176	0.41729431925341487	209.678336	ben08
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_464.smt2	false	2.141757683	0.7558697541244328	259.420160	ben04
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_467.smt2	false	0.730913251	0.2858637231402099	171.573248	ben14
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_469.smt2	false	0.828742575	0.3214541212655604	152.080384	ben10
20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_58.smt2	false	0.183251204	0.08754602121189237	113.389568	ben08
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_198.smt2	false	4.403789806	1.507358357310295	332.267520	ben10
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_200.smt2	false	4.816947074	1.6486782850697637	339.378176	ben12
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_201.smt2	true	0.43777553	0.17245324375107884	136.609792	ben08
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_223.smt2	false	5.997835531	2.041355752851814	408.535040	ben10
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_225.smt2	false	8.13913468	2.7592033040709794	416.874496	ben14
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_228.smt2	false	4.437164909	1.5173107110895216	332.410880	ben10
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_230.smt2	false	3.984290872	1.3675176287069917	340.471808	ben10
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_233.smt2	false	5.490627876	1.8762594820000231	418.549760	ben04
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_236.smt2	false	18.808290217	6.327755948994309	577.036288	ben05
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_265.smt2	false	4.534954042	1.554719453677535	352.608256	ben04
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_266.smt2	false	4.409612627	1.5145164281129837	340.533248	ben05
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_341.smt2	false	0.723692002	0.2753421049565077	158.441472	ben04
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_342.smt2	false	0.77070849	0.29203482205048203	170.565632	ben09
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_389.smt2	false	0.791442861	0.2934825527481735	169.582592	ben08
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_432.smt2	false	5.880567752	2.0042429636232555	409.284608	ben02
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_433.smt2	false	7.10454972	2.4244551467709243	403.501056	ben10
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_434.smt2	false	6.442522973	2.2037220927886665	461.230080	ben04
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_435.smt2	false	5.92548718	2.021860547363758	466.276352	ben14
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_436.smt2	false	6.501448993	2.211590453982353	404.905984	ben14
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_437.smt2	true	1.266500232	0.46127724600955844	199.671808	ben05
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_461.smt2	ABORTED	13.307758114	4.562443875242025	526.663680	ben08
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_462.smt2	ABORTED	2.509010696	0.9867346519604325	320.200704	ben12
20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_58.smt2	false	0.86164327	0.32358275121077895	167.251968	ben10
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_198.smt2	false	4.468660597	1.52968232287094	343.797760	ben04
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_199.smt2	false	4.206712519	1.4364494010806084	331.644928	ben08
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_200.smt2	false	4.30027758	1.4784627021290362	347.426816	ben02
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_201.smt2	true	1.011984079	0.3713288181461394	152.576000	ben04
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_223.smt2	false	5.811242046	2.084603413939476	394.059776	ben09
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_225.smt2	false	13.819482418	4.925463440828025	520.335360	ben14
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_228.smt2	false	4.880001826	1.668032658752054	331.841536	ben12
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_230.smt2	false	4.441923302	1.5277531240135431	342.347776	ben02
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_233.smt2	false	6.681176906	2.2788592032156885	455.311360	ben02
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_236.smt2	false	34.426773961	11.54307549400255	632.344576	ben04
