tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
20230321-UltimateAutomizerSvcomp2023/psyco_abp_1-2.c_0.smt2	false	0.028852139	0.02924381010234356	18.894848	ben02
20230321-UltimateAutomizerSvcomp2023/psyco_abp_1-2.c_1.smt2	false	0.029269685	0.029714999720454216	18.894848	ben02
20230321-UltimateAutomizerSvcomp2023/psyco_abp_1-2.c_2.smt2	false	0.028647584	0.02900385856628418	18.894848	ben10
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_0.smt2	true	0.168067301	0.09988354332745075	100.462592	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_1.smt2	false	12.192305914	5.617038566619158	324.149248	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_10.smt2	false	16.12470352	6.808876052498817	308.531200	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_2.smt2	false	13.513635417	5.861127408221364	264.646656	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_3.smt2	false	13.315906637	5.526123216375709	264.495104	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_4.smt2	false	16.897281876	7.9446873515844345	324.165632	ben10
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_5.smt2	false	15.909923952	6.670484289526939	308.535296	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_6.smt2	false	9.181558985	3.3448165841400623	260.116480	ben10
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_7.smt2	false	14.793479127	6.335121022537351	324.526080	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_1-1.c.cil.c_9.smt2	TIMEOUT	302.951370382	101.05501168966293	834.707456	ben10
20230321-UltimateAutomizerSvcomp2023/soft_float_1-2.c.cil.c_5.smt2	false	13.268086425	5.6655977591872215	264.810496	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_1-2.c.cil.c_6.smt2	false	11.347187149	4.195157453417778	257.933312	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_1-2.c.cil.c_7.smt2	false	18.493457002	7.753645630553365	264.732672	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_1.smt2	false	0.098233517	0.07412449456751347	95.444992	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_10.smt2	TIMEOUT	302.962464366	101.06320215016603	957.321216	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_3.smt2	false	18.142799332	8.590929990634322	330.182656	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_4.smt2	false	16.052862436	7.560587862506509	330.309632	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_6.smt2	false	16.551952844	5.75569424778223	330.457088	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_7.smt2	false	11.623090112	4.734302934259176	263.417856	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_8.smt2	false	15.066860172	7.221914481371641	330.448896	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_4-1.c.cil.c_9.smt2	false	21.572424991	7.6068222392350435	374.996992	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_10.smt2	false	15.964474227	6.776873359456658	325.591040	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_11.smt2	false	16.700217191	7.815516656264663	326.160384	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_3.smt2	false	9.237789361	3.419405175372958	257.990656	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_4.smt2	false	14.386606573	6.052004758268595	324.112384	ben10
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_6.smt2	false	15.933800147	6.5433517675846815	324.874240	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_7.smt2	false	15.274630535	6.301758777350187	325.738496	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_8.smt2	false	13.348847751	5.754964593797922	264.777728	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_9.smt2	false	16.633584246	7.549545167014003	324.358144	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2a.c.cil.c_10.smt2	TIMEOUT	302.938249057	101.04045316949487	558.903296	ben09
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2a.c.cil.c_7.smt2	false	10.123720181	4.131296060979366	263.655424	ben08
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2a.c.cil.c_8.smt2	false	21.064906017	9.978387968614697	330.473472	ben02
20230321-UltimateAutomizerSvcomp2023/soft_float_4-2a.c.cil.c_9.smt2	false	18.118267249	8.48827239125967	330.309632	ben10
20230321-UltimateAutomizerSvcomp2023/sum.i_0.smt2	false	0.029305056	0.029674291610717773	19.132416	ben02
20230321-UltimateAutomizerSvcomp2023/sum.i_1.smt2	false	0.022918419	0.023294173181056976	18.894848	ben08
2017-Preiner-keymaera/ETCS-d-braking-node1346.smt2	true	0.195612973	0.11858335882425308	101.814272	ben02
2017-Preiner-keymaera/ETCS-d-braking-node2220.smt2	true	0.312489132	0.15673610381782055	104.878080	ben02
2017-Preiner-keymaera/ETCS-essentials-live-range2.proof-node1046.smt2	true	0.310500969	0.1495344638824463	107.757568	ben10
2017-Preiner-keymaera/ETCS-essentials-live-range2.proof-node1388.smt2	false	0.032179038	0.032542839646339417	19.156992	ben09
2017-Preiner-keymaera/ETCS-essentials-live-range2.proof-node577.smt2	true	0.362500705	0.1613264512270689	108.548096	ben02
2017-Preiner-keymaera/ETCS-essentials-live2.proof-node1001.smt2	true	0.138349632	0.088088259100914	100.945920	ben09
2017-Preiner-keymaera/ETCS-essentials-live2.proof-node1339.smt2	false	0.024565182	0.02491416595876217	19.394560	ben08
2017-Preiner-keymaera/ETCS-essentials-live2.proof-node640.smt2	true	0.401250128	0.19665531255304813	119.033856	ben02
2017-Preiner-keymaera/ETCS-essentials-node3023.smt2	true	2.598881662	1.0022568106651306	212.287488	ben10
2017-Preiner-keymaera/ETCS-essentials-node4106.smt2	true	2.46472538	1.0069211255759	204.951552	ben09
2017-Preiner-keymaera/Ecoli-chemotaxis-node7007.smt2	false	0.331215304	0.1807773932814598	112.222208	ben08
2017-Preiner-keymaera/Ecoli-chemotaxis-node7008.smt2	false	0.551088246	0.27857945300638676	130.830336	ben09
2017-Preiner-keymaera/Ecoli-chemotaxis-node8284.smt2	false	0.434711646	0.23875373788177967	111.108096	ben09
